ID,x,y,z
936,460.0,1268.0,0.0
937,460.0,3063.0,0.0
938,462.0,1290.0,0.0
939,462.0,5539.0,0.0
940,463.0,530.0,0.0
941,463.0,1898.0,0.0
942,463.0,5090.0,0.0
943,464.0,5808.0,0.0
944,464.0,1934.0,0.0
945,464.0,3474.0,0.0
946,464.0,3310.0,0.0
947,466.0,7589.0,0.0
948,468.0,682.0,0.0
949,468.0,7033.0,0.0
950,468.0,3327.0,0.0
951,468.0,7749.0,0.0
952,468.0,2190.0,0.0
953,469.0,2778.0,0.0
954,469.0,3395.0,0.0
955,469.0,617.0,0.0
956,470.0,6135.0,0.0
957,471.0,5781.0,0.0
958,472.0,6878.0,0.0
959,472.0,6546.0,0.0
960,472.0,3935.0,0.0
961,472.0,8135.0,0.0
962,473.0,3922.0,0.0
963,473.0,505.0,0.0
964,473.0,1415.0,0.0
965,474.0,2166.0,0.0
966,474.0,2828.0,0.0
967,474.0,8460.0,0.0
968,474.0,7474.0,0.0
969,474.0,6576.0,0.0
970,474.0,1639.0,0.0
971,475.0,6235.0,0.0
972,475.0,2965.0,0.0
973,475.0,8027.0,0.0
974,476.0,7681.0,0.0
975,476.0,7151.0,0.0
976,476.0,7202.0,0.0
977,476.0,4818.0,0.0
978,476.0,3951.0,0.0
979,477.0,6314.0,0.0
980,478.0,1764.0,0.0
981,479.0,9559.0,0.0
982,479.0,7035.0,0.0
983,480.0,5759.0,0.0
984,481.0,1915.0,0.0
985,482.0,3206.0,0.0
986,482.0,2892.0,0.0
987,483.0,4848.0,0.0
988,483.0,4356.0,0.0
989,484.0,8576.0,0.0
990,484.0,1804.0,0.0
991,484.0,3421.0,0.0
992,485.0,4872.0,0.0
993,486.0,5778.0,0.0
994,487.0,2696.0,0.0
995,487.0,5804.0,0.0
996,487.0,1992.0,0.0
997,487.0,7798.0,0.0
998,488.0,4562.0,0.0
999,488.0,1662.0,0.0
1000,488.0,2120.0,0.0
1001,489.0,7585.0,0.0
1002,489.0,4625.0,0.0
1003,489.0,7143.0,0.0
1004,490.0,6573.0,0.0
1005,490.0,9597.0,0.0
1006,490.0,8282.0,0.0
1007,490.0,2390.0,0.0
1008,490.0,4170.0,0.0
1009,491.0,7165.0,0.0
1010,491.0,6918.0,0.0
1011,491.0,3502.0,0.0
1012,492.0,3079.0,0.0
1013,492.0,2659.0,0.0
1014,493.0,6385.0,0.0
1015,493.0,6878.0,0.0
1016,493.0,6603.0,0.0
1017,494.0,6531.0,0.0
1018,494.0,1954.0,0.0
1019,495.0,8548.0,0.0
1020,496.0,2857.0,0.0
1021,496.0,8077.0,0.0
1022,496.0,7402.0,0.0
1023,497.0,8111.0,0.0
1024,498.0,6202.0,0.0
1025,498.0,1828.0,0.0
1026,498.0,8175.0,0.0
1027,499.0,5447.0,0.0
1028,500.0,7440.0,0.0
1029,500.0,3559.0,0.0
1030,500.0,6555.0,0.0
1031,500.0,7699.0,0.0
1032,500.0,1183.0,0.0
1033,500.0,5751.0,0.0
1034,501.0,6787.0,0.0
1035,501.0,5137.0,0.0
1036,502.0,8410.0,0.0
1037,502.0,7610.0,0.0
1038,502.0,5790.0,0.0
1039,503.0,6222.0,0.0
1040,504.0,6253.0,0.0
1041,504.0,6280.0,0.0
1042,504.0,2145.0,0.0
1043,505.0,6906.0,0.0
1044,506.0,4995.0,0.0
1045,508.0,7586.0,0.0
1046,508.0,1806.0,0.0
1047,509.0,2227.0,0.0
1048,509.0,8397.0,0.0
1049,510.0,6589.0,0.0
1050,510.0,1773.0,0.0
1051,510.0,8424.0,0.0
1052,510.0,1481.0,0.0
1053,511.0,4544.0,0.0
1054,511.0,2272.0,0.0
1055,511.0,1357.0,0.0
1056,511.0,2698.0,0.0
1057,511.0,3709.0,0.0
1058,512.0,6519.0,0.0
1059,513.0,6234.0,0.0
1060,513.0,4739.0,0.0
1061,513.0,5910.0,0.0
1062,513.0,8467.0,0.0
1063,514.0,9550.0,0.0
1064,515.0,7883.0,0.0
1065,518.0,458.0,0.0
1066,518.0,4062.0,0.0
1067,520.0,4755.0,0.0
1068,521.0,4922.0,0.0
1069,522.0,4957.0,0.0
1070,522.0,1877.0,0.0
1071,523.0,1458.0,0.0
1072,523.0,5203.0,0.0
1073,523.0,1749.0,0.0
1074,523.0,4089.0,0.0
1075,524.0,6801.0,0.0
1076,525.0,7391.0,0.0
1077,525.0,3878.0,0.0
1078,526.0,5765.0,0.0
1079,526.0,8288.0,0.0
1080,527.0,6088.0,0.0
1081,527.0,4773.0,0.0
1082,527.0,2703.0,0.0
1083,527.0,7553.0,0.0
1084,528.0,1536.0,0.0
1085,528.0,8040.0,0.0
1086,529.0,2208.0,0.0
1087,529.0,3605.0,0.0
1088,529.0,8383.0,0.0
1089,529.0,636.0,0.0
1090,530.0,7354.0,0.0
1091,530.0,8578.0,0.0
1092,531.0,7920.0,0.0
1093,531.0,5484.0,0.0
1094,532.0,4120.0,0.0
1095,532.0,6124.0,0.0
1096,533.0,2244.0,0.0
1097,534.0,7576.0,0.0
1098,534.0,1234.0,0.0
1099,534.0,2965.0,0.0
1100,535.0,6632.0,0.0
1101,536.0,8180.0,0.0
1102,536.0,1340.0,0.0
1103,537.0,7411.0,0.0
1104,538.0,7659.0,0.0
1105,539.0,1599.0,0.0
1106,539.0,7996.0,0.0
1107,540.0,5504.0,0.0
1108,541.0,8526.0,0.0
1109,541.0,5720.0,0.0
1110,541.0,7178.0,0.0
1111,541.0,2930.0,0.0
1112,543.0,3644.0,0.0
1113,543.0,3071.0,0.0
1114,543.0,7841.0,0.0
1115,543.0,536.0,0.0
1116,543.0,2063.0,0.0
1117,544.0,6322.0,0.0
1118,545.0,8324.0,0.0
1119,545.0,8560.0,0.0
1120,547.0,9378.0,0.0
1121,547.0,7305.0,0.0
1122,548.0,5375.0,0.0
1123,548.0,4780.0,0.0
1124,548.0,3665.0,0.0
1125,549.0,7559.0,0.0
1126,550.0,8473.0,0.0
1127,550.0,3004.0,0.0
1128,551.0,8078.0,0.0
1129,553.0,7079.0,0.0
1130,553.0,4327.0,0.0
1131,553.0,5029.0,0.0
1132,554.0,2473.0,0.0
1133,555.0,5577.0,0.0
1134,555.0,7944.0,0.0
1135,556.0,2220.0,0.0
1136,556.0,5192.0,0.0
1137,557.0,5134.0,0.0
1138,557.0,7447.0,0.0
1139,557.0,898.0,0.0
1140,559.0,4747.0,0.0
1141,559.0,8158.0,0.0
1142,560.0,6744.0,0.0
1143,561.0,5057.0,0.0
1144,561.0,1419.0,0.0
1145,561.0,7844.0,0.0
1146,562.0,9512.0,0.0
1147,563.0,4968.0,0.0
1148,563.0,4831.0,0.0
1149,564.0,7428.0,0.0
1150,564.0,4377.0,0.0
1151,564.0,682.0,0.0
1152,564.0,4158.0,0.0
1153,567.0,2952.0,0.0
1154,567.0,6148.0,0.0
1155,567.0,881.0,0.0
1156,567.0,4860.0,0.0
1157,567.0,1799.0,0.0
1158,568.0,7111.0,0.0
1159,568.0,7631.0,0.0
1160,568.0,6525.0,0.0
1161,569.0,643.0,0.0
1162,569.0,7578.0,0.0
1163,570.0,2797.0,0.0
1164,570.0,3350.0,0.0
1165,571.0,6549.0,0.0
1166,572.0,8557.0,0.0
1167,573.0,8061.0,0.0
1168,573.0,1692.0,0.0
1169,574.0,3290.0,0.0
1170,575.0,3189.0,0.0
1171,575.0,2254.0,0.0
1172,576.0,1726.0,0.0
1173,576.0,997.0,0.0
1174,577.0,3991.0,0.0
1175,577.0,3748.0,0.0
1176,577.0,1327.0,0.0
1177,577.0,2226.0,0.0
1178,578.0,6575.0,0.0
1179,578.0,8577.0,0.0
1180,579.0,758.0,0.0
1181,580.0,3007.0,0.0
1182,581.0,5256.0,0.0
1183,581.0,7492.0,0.0
1184,581.0,3894.0,0.0
1185,582.0,1776.0,0.0
1186,582.0,7119.0,0.0
1187,582.0,8002.0,0.0
1188,583.0,8365.0,0.0
1189,584.0,1246.0,0.0
1190,584.0,6852.0,0.0
1191,584.0,6827.0,0.0
1192,585.0,1070.0,0.0
1193,585.0,4752.0,0.0
1194,586.0,2212.0,0.0
1195,587.0,690.0,0.0
1196,588.0,3074.0,0.0
1197,588.0,4306.0,0.0
1198,589.0,1865.0,0.0
1199,589.0,7156.0,0.0
1200,590.0,7305.0,0.0
1201,590.0,3319.0,0.0
1202,591.0,669.0,0.0
1203,591.0,952.0,0.0
1204,591.0,7397.0,0.0
1205,591.0,6623.0,0.0
1206,591.0,816.0,0.0
1207,591.0,7900.0,0.0
1208,592.0,3447.0,0.0
1209,592.0,3053.0,0.0
1210,593.0,2118.0,0.0
1211,593.0,1089.0,0.0
1212,595.0,9487.0,0.0
1213,596.0,790.0,0.0
1214,596.0,7468.0,0.0
1215,596.0,1889.0,0.0
1216,597.0,4383.0,0.0
1217,598.0,8141.0,0.0
1218,598.0,8526.0,0.0
1219,599.0,2044.0,0.0
1220,599.0,5426.0,0.0
1221,599.0,2674.0,0.0
1222,600.0,1058.0,0.0
1223,600.0,2470.0,0.0
1224,600.0,3818.0,0.0
1225,601.0,8312.0,0.0
1226,602.0,5579.0,0.0
1227,603.0,711.0,0.0
1228,603.0,630.0,0.0
1229,603.0,6936.0,0.0
1230,604.0,2839.0,0.0
1231,604.0,9388.0,0.0
1232,604.0,1328.0,0.0
1233,605.0,5212.0,0.0
1234,605.0,5667.0,0.0
1235,606.0,7302.0,0.0
1236,606.0,4075.0,0.0
1237,606.0,3370.0,0.0
1238,607.0,1849.0,0.0
1239,607.0,7354.0,0.0
1240,607.0,5490.0,0.0
1241,609.0,5965.0,0.0
1242,609.0,7148.0,0.0
1243,610.0,761.0,0.0
1244,611.0,2257.0,0.0
1245,611.0,1875.0,0.0
1246,612.0,7022.0,0.0
1247,612.0,5693.0,0.0
1248,613.0,2494.0,0.0
1249,613.0,3399.0,0.0
1250,614.0,5539.0,0.0
1251,614.0,4179.0,0.0
1252,614.0,3466.0,0.0
1253,614.0,2219.0,0.0
1254,616.0,8543.0,0.0
1255,616.0,7278.0,0.0
1256,617.0,7307.0,0.0
1257,619.0,3887.0,0.0
1258,620.0,722.0,0.0
1259,620.0,3998.0,0.0
1260,621.0,6637.0,0.0
1261,621.0,884.0,0.0
1262,622.0,6503.0,0.0
1263,622.0,4140.0,0.0
1264,622.0,1801.0,0.0
1265,622.0,5747.0,0.0
1266,622.0,798.0,0.0
1267,623.0,6483.0,0.0
1268,623.0,779.0,0.0
1269,623.0,6714.0,0.0
1270,624.0,3738.0,0.0
1271,624.0,7240.0,0.0
1272,624.0,1526.0,0.0
1273,624.0,1917.0,0.0
1274,624.0,6672.0,0.0
1275,625.0,8035.0,0.0
1276,626.0,5475.0,0.0
1277,626.0,8230.0,0.0
1278,627.0,1221.0,0.0
1279,628.0,1151.0,0.0
1280,628.0,5975.0,0.0
1281,628.0,2988.0,0.0
1282,629.0,2511.0,0.0
1283,629.0,5503.0,0.0
1284,630.0,8429.0,0.0
1285,630.0,3513.0,0.0
1286,630.0,7175.0,0.0
1287,630.0,3988.0,0.0
1288,631.0,9527.0,0.0
1289,631.0,8249.0,0.0
1290,631.0,2139.0,0.0
1291,631.0,4906.0,0.0
1292,633.0,2765.0,0.0
1293,634.0,8485.0,0.0
1294,635.0,4883.0,0.0
1295,636.0,9455.0,0.0
1296,636.0,1272.0,0.0
1297,636.0,3925.0,0.0
1298,636.0,8461.0,0.0
1299,637.0,3235.0,0.0
1300,637.0,1646.0,0.0
1301,638.0,4345.0,0.0
1302,638.0,7613.0,0.0
1303,639.0,810.0,0.0
1304,640.0,7263.0,0.0
1305,640.0,6261.0,0.0
1306,641.0,3337.0,0.0
1307,641.0,469.0,0.0
1308,641.0,1796.0,0.0
1309,641.0,7142.0,0.0
1310,641.0,2314.0,0.0
1311,641.0,5001.0,0.0
1312,641.0,6636.0,0.0
1313,642.0,4029.0,0.0
1314,642.0,8273.0,0.0
1315,642.0,3492.0,0.0
1316,644.0,1075.0,0.0
1317,644.0,1052.0,0.0
1318,644.0,6095.0,0.0
1319,645.0,6282.0,0.0
1320,645.0,3833.0,0.0
1321,645.0,1549.0,0.0
1322,645.0,591.0,0.0
1323,646.0,2735.0,0.0
1324,646.0,5909.0,0.0
1325,646.0,6292.0,0.0
1326,647.0,3580.0,0.0
1327,647.0,3864.0,0.0
1328,647.0,7789.0,0.0
1329,648.0,6117.0,0.0
1330,648.0,4051.0,0.0
1331,649.0,6679.0,0.0
1332,649.0,3950.0,0.0
1333,649.0,995.0,0.0
1334,649.0,2100.0,0.0
1335,650.0,2125.0,0.0
1336,650.0,1914.0,0.0
1337,651.0,8161.0,0.0
1338,652.0,7709.0,0.0
1339,652.0,3606.0,0.0
1340,654.0,2184.0,0.0
1341,654.0,3820.0,0.0
1342,655.0,7888.0,0.0
1343,655.0,5526.0,0.0
1344,655.0,3461.0,0.0
1345,656.0,3783.0,0.0
1346,656.0,3977.0,0.0
1347,657.0,4325.0,0.0
1348,658.0,7498.0,0.0
1349,658.0,7437.0,0.0
1350,661.0,7294.0,0.0
1351,661.0,6914.0,0.0
1352,661.0,6247.0,0.0
1353,661.0,1823.0,0.0
1354,662.0,8483.0,0.0
1355,662.0,6629.0,0.0
1356,662.0,3530.0,0.0
1357,664.0,9435.0,0.0
1358,664.0,7614.0,0.0
1359,665.0,2519.0,0.0
1360,665.0,2763.0,0.0
1361,666.0,3875.0,0.0
1362,668.0,5928.0,0.0
1363,669.0,1265.0,0.0
1364,669.0,608.0,0.0
1365,669.0,1636.0,0.0
1366,672.0,7735.0,0.0
1367,673.0,5045.0,0.0
1368,674.0,1853.0,0.0
1369,675.0,8146.0,0.0
1370,675.0,8505.0,0.0
1371,675.0,5775.0,0.0
1372,676.0,3164.0,0.0
1373,676.0,1543.0,0.0
1374,678.0,6548.0,0.0
1375,678.0,2099.0,0.0
1376,679.0,3557.0,0.0
1377,679.0,6319.0,0.0
1378,681.0,8248.0,0.0
1379,681.0,6342.0,0.0
1380,681.0,1922.0,0.0
1381,682.0,2364.0,0.0
1382,682.0,5551.0,0.0
1383,683.0,5530.0,0.0
1384,683.0,8373.0,0.0
1385,684.0,2291.0,0.0
1386,684.0,3513.0,0.0
1387,685.0,7662.0,0.0
1388,685.0,4157.0,0.0
1389,686.0,7357.0,0.0
1390,687.0,5684.0,0.0
1391,687.0,1353.0,0.0
1392,692.0,3265.0,0.0
1393,692.0,9423.0,0.0
1394,693.0,3099.0,0.0
1395,694.0,4112.0,0.0
1396,696.0,6455.0,0.0
1397,696.0,9403.0,0.0
1398,696.0,7400.0,0.0
1399,697.0,8257.0,0.0
1400,697.0,7329.0,0.0
1401,698.0,8491.0,0.0
1402,699.0,3491.0,0.0
1403,700.0,1590.0,0.0
1404,701.0,560.0,0.0
1405,702.0,936.0,0.0
1406,702.0,953.0,0.0
1407,703.0,3243.0,0.0
1408,703.0,8380.0,0.0
1409,703.0,7644.0,0.0
1410,704.0,852.0,0.0
1411,707.0,427.0,0.0
1412,708.0,3900.0,0.0
1413,709.0,7858.0,0.0
1414,709.0,2005.0,0.0
1415,710.0,2045.0,0.0
1416,710.0,831.0,0.0
1417,710.0,7822.0,0.0
1418,711.0,3453.0,0.0
1419,711.0,7324.0,0.0
1420,713.0,1423.0,0.0
1421,713.0,7925.0,0.0
1422,713.0,5740.0,0.0
1423,714.0,8173.0,0.0
1424,714.0,3576.0,0.0
1425,714.0,8466.0,0.0
1426,715.0,9415.0,0.0
1427,715.0,6602.0,0.0
1428,716.0,2712.0,0.0
1429,716.0,1951.0,0.0
1430,718.0,1645.0,0.0
1431,720.0,7571.0,0.0
1432,720.0,8248.0,0.0
1433,721.0,7031.0,0.0
1434,721.0,2553.0,0.0
1435,721.0,4878.0,0.0
1436,721.0,8404.0,0.0
1437,722.0,6990.0,0.0
1438,723.0,8195.0,0.0
1439,725.0,8090.0,0.0
1440,725.0,5126.0,0.0
1441,725.0,7975.0,0.0
1442,726.0,6516.0,0.0
1443,726.0,1791.0,0.0
1444,726.0,1916.0,0.0
1445,726.0,921.0,0.0
1446,726.0,7620.0,0.0
1447,727.0,1864.0,0.0
1448,728.0,603.0,0.0
1449,728.0,5642.0,0.0
1450,728.0,4912.0,0.0
1451,729.0,7897.0,0.0
1452,729.0,834.0,0.0
1453,729.0,4145.0,0.0
1454,730.0,1574.0,0.0
1455,730.0,2003.0,0.0
1456,731.0,2692.0,0.0
1457,731.0,6849.0,0.0
1458,731.0,2715.0,0.0
1459,734.0,3756.0,0.0
1460,734.0,4739.0,0.0
1461,734.0,6437.0,0.0
1462,734.0,4386.0,0.0
1463,734.0,3882.0,0.0
1464,735.0,3100.0,0.0
1465,735.0,7012.0,0.0
1466,736.0,2353.0,0.0
1467,737.0,7560.0,0.0
1468,737.0,3489.0,0.0
1469,738.0,8493.0,0.0
1470,738.0,5966.0,0.0
1471,739.0,5834.0,0.0
1472,740.0,6869.0,0.0
1473,740.0,2236.0,0.0
1474,740.0,6192.0,0.0
1475,741.0,6931.0,0.0
1476,741.0,5001.0,0.0
1477,744.0,1687.0,0.0
1478,744.0,1966.0,0.0
1479,744.0,3972.0,0.0
1480,744.0,6993.0,0.0
1481,744.0,3358.0,0.0
1482,744.0,7836.0,0.0
1483,745.0,615.0,0.0
1484,745.0,7493.0,0.0
1485,746.0,5127.0,0.0
1486,746.0,3176.0,0.0
1487,746.0,8427.0,0.0
1488,747.0,5877.0,0.0
1489,747.0,8321.0,0.0
1490,747.0,2546.0,0.0
1491,748.0,7214.0,0.0
1492,749.0,3727.0,0.0
1493,750.0,2670.0,0.0
1494,750.0,4093.0,0.0
1495,752.0,605.0,0.0
1496,752.0,2751.0,0.0
1497,752.0,3568.0,0.0
1498,753.0,2056.0,0.0
1499,754.0,789.0,0.0
1500,755.0,701.0,0.0
1501,755.0,6899.0,0.0
1502,756.0,631.0,0.0
1503,756.0,8381.0,0.0
1504,756.0,3875.0,0.0
1505,757.0,5722.0,0.0
1506,757.0,560.0,0.0
1507,758.0,8251.0,0.0
1508,758.0,732.0,0.0
1509,758.0,4120.0,0.0
1510,759.0,1870.0,0.0
1511,760.0,594.0,0.0
1512,760.0,7240.0,0.0
1513,761.0,7948.0,0.0
1514,761.0,8162.0,0.0
1515,762.0,665.0,0.0
1516,762.0,8104.0,0.0
1517,762.0,3152.0,0.0
1518,762.0,2783.0,0.0
1519,763.0,3105.0,0.0
1520,763.0,5344.0,0.0
1521,763.0,7613.0,0.0
1522,763.0,772.0,0.0
1523,763.0,6026.0,0.0
1524,764.0,532.0,0.0
1525,764.0,858.0,0.0
1526,764.0,5856.0,0.0
1527,765.0,5005.0,0.0
1528,765.0,8001.0,0.0
1529,766.0,1097.0,0.0
1530,766.0,5172.0,0.0
1531,767.0,3298.0,0.0
1532,767.0,7577.0,0.0
1533,767.0,1734.0,0.0
1534,769.0,5368.0,0.0
1535,769.0,799.0,0.0
1536,769.0,5305.0,0.0
1537,770.0,8382.0,0.0
1538,771.0,1959.0,0.0
1539,772.0,6940.0,0.0
1540,772.0,1753.0,0.0
1541,773.0,3473.0,0.0
1542,774.0,749.0,0.0
1543,774.0,1178.0,0.0
1544,774.0,6892.0,0.0
1545,775.0,8358.0,0.0
1546,775.0,1162.0,0.0
1547,776.0,1194.0,0.0
1548,776.0,5958.0,0.0
1549,777.0,7725.0,0.0
1550,778.0,2158.0,0.0
1551,778.0,890.0,0.0
1552,778.0,5979.0,0.0
1553,779.0,5387.0,0.0
1554,779.0,2067.0,0.0
1555,779.0,8190.0,0.0
1556,779.0,2137.0,0.0
1557,780.0,7897.0,0.0
1558,780.0,5330.0,0.0
1559,781.0,5992.0,0.0
1560,781.0,6121.0,0.0
1561,782.0,814.0,0.0
1562,783.0,2828.0,0.0
1563,783.0,7550.0,0.0
1564,783.0,2891.0,0.0
1565,784.0,2496.0,0.0
1566,784.0,8164.0,0.0
1567,784.0,6852.0,0.0
1568,784.0,6781.0,0.0
1569,784.0,2116.0,0.0
1570,784.0,6565.0,0.0
1571,786.0,7406.0,0.0
1572,786.0,8398.0,0.0
1573,786.0,3102.0,0.0
1574,787.0,1471.0,0.0
1575,788.0,4903.0,0.0
1576,788.0,6578.0,0.0
1577,789.0,6913.0,0.0
1578,791.0,4128.0,0.0
1579,791.0,8353.0,0.0
1580,792.0,3644.0,0.0
1581,792.0,6588.0,0.0
1582,793.0,4939.0,0.0
1583,793.0,7521.0,0.0
1584,794.0,4252.0,0.0
1585,794.0,752.0,0.0
1586,795.0,1791.0,0.0
1587,795.0,2068.0,0.0
1588,796.0,4165.0,0.0
1589,796.0,7565.0,0.0
1590,799.0,1424.0,0.0
1591,799.0,3979.0,0.0
1592,800.0,8336.0,0.0
1593,800.0,4341.0,0.0
1594,800.0,1447.0,0.0
1595,801.0,917.0,0.0
1596,802.0,7207.0,0.0
1597,803.0,6556.0,0.0
1598,803.0,1612.0,0.0
1599,804.0,1877.0,0.0
1600,805.0,4002.0,0.0
1601,806.0,3947.0,0.0
1602,806.0,5127.0,0.0
1603,806.0,8435.0,0.0
1604,806.0,6416.0,0.0
1605,807.0,5385.0,0.0
1606,807.0,5145.0,0.0
1607,807.0,6268.0,0.0
1608,808.0,2214.0,0.0
1609,808.0,2146.0,0.0
1610,808.0,7365.0,0.0
1611,809.0,4471.0,0.0
1612,809.0,4140.0,0.0
1613,810.0,3422.0,0.0
1614,810.0,4370.0,0.0
1615,810.0,8211.0,0.0
1616,810.0,4427.0,0.0
1617,810.0,3378.0,0.0
1618,810.0,5161.0,0.0
1619,811.0,8094.0,0.0
1620,812.0,7242.0,0.0
1621,813.0,3236.0,0.0
1622,813.0,6727.0,0.0
1623,814.0,4162.0,0.0
1624,814.0,7612.0,0.0
1625,815.0,6877.0,0.0
1626,816.0,6026.0,0.0
1627,816.0,2716.0,0.0
1628,817.0,1954.0,0.0
1629,817.0,6823.0,0.0
1630,817.0,4462.0,0.0
1631,817.0,3131.0,0.0
1632,818.0,9408.0,0.0
1633,818.0,1392.0,0.0
1634,819.0,5528.0,0.0
1635,820.0,1366.0,0.0
1636,820.0,4514.0,0.0
1637,821.0,9491.0,0.0
1638,821.0,4129.0,0.0
1639,822.0,4244.0,0.0
1640,822.0,5914.0,0.0
1641,823.0,1378.0,0.0
1642,823.0,8116.0,0.0
1643,824.0,3506.0,0.0
1644,825.0,3400.0,0.0
1645,826.0,1075.0,0.0
1646,826.0,6438.0,0.0
1647,826.0,426.0,0.0
1648,826.0,2444.0,0.0
1649,826.0,7434.0,0.0
1650,827.0,8294.0,0.0
1651,827.0,2967.0,0.0
1652,828.0,4260.0,0.0
1653,829.0,3843.0,0.0
1654,830.0,9346.0,0.0
1655,830.0,1302.0,0.0
1656,831.0,5055.0,0.0
1657,831.0,5277.0,0.0
1658,831.0,4270.0,0.0
1659,832.0,3637.0,0.0
1660,832.0,4581.0,0.0
1661,832.0,2737.0,0.0
1662,834.0,2774.0,0.0
1663,834.0,2463.0,0.0
1664,834.0,6475.0,0.0
1665,835.0,5827.0,0.0
1666,835.0,4283.0,0.0
1667,836.0,4049.0,0.0
1668,836.0,3860.0,0.0
1669,837.0,5674.0,0.0
1670,838.0,8025.0,0.0
1671,839.0,5095.0,0.0
1672,839.0,8089.0,0.0
1673,839.0,7905.0,0.0
1674,841.0,5212.0,0.0
1675,841.0,8420.0,0.0
1676,841.0,6435.0,0.0
1677,841.0,3889.0,0.0
1678,842.0,6073.0,0.0
1679,843.0,1134.0,0.0
1680,843.0,7845.0,0.0
1681,843.0,1678.0,0.0
1682,843.0,9367.0,0.0
1683,843.0,5177.0,0.0
1684,844.0,9529.0,0.0
1685,844.0,4173.0,0.0
1686,845.0,5129.0,0.0
1687,845.0,4529.0,0.0
1688,846.0,574.0,0.0
1689,846.0,2207.0,0.0
1690,846.0,3149.0,0.0
1691,848.0,1096.0,0.0
1692,849.0,3947.0,0.0
1693,850.0,1535.0,0.0
1694,850.0,5272.0,0.0
1695,850.0,5542.0,0.0
1696,851.0,2439.0,0.0
1697,851.0,6509.0,0.0
1698,852.0,3717.0,0.0
1699,853.0,7227.0,0.0
1700,853.0,2329.0,0.0
1701,853.0,7459.0,0.0
1702,854.0,4562.0,0.0
1703,854.0,1464.0,0.0
1704,855.0,5918.0,0.0
1705,855.0,7516.0,0.0
1706,856.0,1268.0,0.0
1707,856.0,3923.0,0.0
1708,856.0,9473.0,0.0
1709,857.0,8123.0,0.0
1710,857.0,5038.0,0.0
1711,858.0,7606.0,0.0
1712,858.0,4777.0,0.0
1713,858.0,4256.0,0.0
1714,858.0,4340.0,0.0
1715,858.0,4055.0,0.0
1716,859.0,5019.0,0.0
1717,859.0,7925.0,0.0
1718,859.0,5572.0,0.0
1719,860.0,6040.0,0.0
1720,860.0,6803.0,0.0
1721,860.0,7893.0,0.0
1722,860.0,5056.0,0.0
1723,861.0,904.0,0.0
1724,861.0,5523.0,0.0
1725,861.0,994.0,0.0
1726,861.0,6275.0,0.0
1727,861.0,7978.0,0.0
1728,861.0,3461.0,0.0
1729,862.0,5094.0,0.0
1730,863.0,4361.0,0.0
1731,863.0,4794.0,0.0
1732,864.0,1223.0,0.0
1733,864.0,2957.0,0.0
1734,864.0,4086.0,0.0
1735,865.0,5677.0,0.0
1736,865.0,5831.0,0.0
1737,865.0,5074.0,0.0
1738,865.0,7005.0,0.0
1739,865.0,7328.0,0.0
1740,865.0,8028.0,0.0
1741,866.0,2645.0,0.0
1742,866.0,2469.0,0.0
1743,866.0,4474.0,0.0
1744,867.0,1193.0,0.0
1745,867.0,4281.0,0.0
1746,868.0,777.0,0.0
1747,868.0,5413.0,0.0
1748,868.0,7797.0,0.0
1749,868.0,8316.0,0.0
1750,868.0,5800.0,0.0
1751,869.0,9524.0,0.0
1752,869.0,8424.0,0.0
1753,870.0,5300.0,0.0
1754,870.0,8263.0,0.0
1755,870.0,3054.0,0.0
1756,871.0,8164.0,0.0
1757,871.0,7528.0,0.0
1758,872.0,5964.0,0.0
1759,872.0,8237.0,0.0
1760,873.0,5868.0,0.0
1761,873.0,7619.0,0.0
1762,874.0,9443.0,0.0
1763,874.0,6476.0,0.0
1764,875.0,1289.0,0.0
1765,876.0,8193.0,0.0
1766,876.0,1465.0,0.0
1767,877.0,9499.0,0.0
1768,877.0,5991.0,0.0
1769,878.0,1210.0,0.0
1770,878.0,3245.0,0.0
1771,880.0,3123.0,0.0
1772,880.0,7465.0,0.0
1773,881.0,2841.0,0.0
1774,881.0,7390.0,0.0
1775,881.0,3143.0,0.0
1776,882.0,2252.0,0.0
1777,882.0,4904.0,0.0
1778,883.0,7874.0,0.0
1779,883.0,7829.0,0.0
1780,883.0,3666.0,0.0
1781,883.0,4585.0,0.0
1782,883.0,3164.0,0.0
1783,884.0,4375.0,0.0
1784,884.0,6989.0,0.0
1785,884.0,8061.0,0.0
1786,885.0,695.0,0.0
1787,885.0,712.0,0.0
1788,886.0,2317.0,0.0
1789,888.0,2709.0,0.0
1790,888.0,6084.0,0.0
1791,889.0,2475.0,0.0
1792,889.0,5824.0,0.0
1793,889.0,6105.0,0.0
1794,890.0,7326.0,0.0
1795,891.0,8217.0,0.0
1796,891.0,6123.0,0.0
1797,891.0,3488.0,0.0
1798,892.0,5213.0,0.0
1799,892.0,8139.0,0.0
1800,893.0,4127.0,0.0
1801,893.0,840.0,0.0
1802,893.0,3535.0,0.0
1803,893.0,7672.0,0.0
1804,893.0,4544.0,0.0
1805,894.0,2618.0,0.0
1806,894.0,5297.0,0.0
1807,894.0,7150.0,0.0
1808,896.0,821.0,0.0
1809,896.0,1689.0,0.0
1810,897.0,426.0,0.0
1811,897.0,935.0,0.0
1812,898.0,2963.0,0.0
1813,898.0,7906.0,0.0
1814,899.0,3953.0,0.0
1815,899.0,1388.0,0.0
1816,901.0,953.0,0.0
1817,902.0,6826.0,0.0
